track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source
109235,Sha Na,Vicky and The Vengents,Rock,data\fma_small\fma_small\109\109235.mp3,,
36304,the cherry tree,Burning Bright,Hip-Hop,data\fma_small\fma_small\036\036304.mp3,,
113035,The Drop (Thomas The Search Engine Version),Tickle,Hip-Hop,data\fma_small\fma_small\113\113035.mp3,data\lyrics\Tickle - The Drop _113035_.txt,genius
108427,Baby Blue,cultureculture,Pop,data\fma_small\fma_small\108\108427.mp3,data\lyrics\cultureculture - Baby Blue _108427_.txt,genius
129399,Don't You Think It's Time?,Andy G. Cohen,Rock,data\fma_small\fma_small\129\129399.mp3,,
110208,La tapa del sábado,Circus Marcus,Experimental,data\fma_small\fma_small\110\110208.mp3,,
3906,Sometimes,Michael Chapman,Folk,data\fma_small\fma_small\003\003906.mp3,data\lyrics\Michael Chapman - Sometimes _3906_.txt,genius
44809,Everything Already,Monk Turner + Fascinoma,Pop,data\fma_small\fma_small\044\044809.mp3,,
75419,La La Love,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075419.mp3,,
110207,La tapa del miércoles,Circus Marcus,Experimental,data\fma_small\fma_small\110\110207.mp3,,
93986,Irish Clouds,Bugs and Rats,Rock,data\fma_small\fma_small\093\093986.mp3,,
129920,My City,Dollar Boyz,Hip-Hop,data\fma_small\fma_small\129\129920.mp3,,
75937,So Much Pain,Tricky Diesel,Hip-Hop,data\fma_small\fma_small\075\075937.mp3,,
127194,Mareridt,Stærosaurus,Folk,data\fma_small\fma_small\127\127194.mp3,,
110230,First Ordeal,Host,Experimental,data\fma_small\fma_small\110\110230.mp3,data\lyrics\Host - First Ordeal _110230_.txt,genius
32333,Bride of Chucky,Plushgoolash,Pop,data\fma_small\fma_small\032\032333.mp3,,
44848,Field Piano 1,Sunslide,Experimental,data\fma_small\fma_small\044\044848.mp3,,
14741,Limbo,Throwing Muses,Rock,data\fma_small\fma_small\014\014741.mp3,data\lyrics\Throwing Muses - Limbo _14741_.txt,genius
21403,Pony Rides,Candy Claws,Pop,data\fma_small\fma_small\021\021403.mp3,,
38892,moi non plus,File Under Toner,Experimental,data\fma_small\fma_small\038\038892.mp3,,
73820,nxVacuity002-2012-12-12_03_55_14,Miquel Parera Jaques,Experimental,data\fma_small\fma_small\073\073820.mp3,,
120779,what hath god wrought,Teleg.,Experimental,data\fma_small\fma_small\120\120779.mp3,,
112314,Chameleon,Cloudkicker,Rock,data\fma_small\fma_small\112\112314.mp3,,
69747,04,Manueljgrotesque,Pop,data\fma_small\fma_small\069\069747.mp3,,
90592,Bullets Have No Effect,Pilesar,Pop,data\fma_small\fma_small\090\090592.mp3,,
76130,The Gold Lining,Broke For Free,Pop,data\fma_small\fma_small\076\076130.mp3,,
55714,1967,et_,Rock,data\fma_small\fma_small\055\055714.mp3,data\lyrics\et_ - 1967 _55714_.txt,genius
133833,Spare Succulence,gunctrl,Rock,data\fma_small\fma_small\133\133833.mp3,,
40938,Not As Pretty,The Sights,Rock,data\fma_small\fma_small\040\040938.mp3,data\lyrics\The Sights - Not As Pretty _40938_.txt,genius
126671,Ross Sea Party,Sleep Out,Rock,data\fma_small\fma_small\126\126671.mp3,,
126557,Matter008,Nate Scheible,Experimental,data\fma_small\fma_small\126\126557.mp3,,
134385,Moving Forward,Scott Holmes,Pop,data\fma_small\fma_small\134\134385.mp3,,
5936,Traveling,Susanna,Folk,data\fma_small\fma_small\005\005936.mp3,,
126508,Cultures All In Harmony,Hectic Head,Experimental,data\fma_small\fma_small\126\126508.mp3,,
112529,Remix 1,Action Will Be Taken,Rock,data\fma_small\fma_small\112\112529.mp3,,
116451,December Mourning,Montana Skies,Folk,data\fma_small\fma_small\116\116451.mp3,,
13191,Outside To Play,Emily In Love,Pop,data\fma_small\fma_small\013\013191.mp3,,
69826,Lucky you (Applejac's Roulette Wheel remix),Infinite Livez,Hip-Hop,data\fma_small\fma_small\069\069826.mp3,,
139329,At The Leaving Star Lounge,dadala,Experimental,data\fma_small\fma_small\139\139329.mp3,,
62449,Maybe,Jahzzar,Pop,data\fma_small\fma_small\062\062449.mp3,,
97215,Passing Stranger,The Wingdale Community Singers,Folk,data\fma_small\fma_small\097\097215.mp3,,
19438,Stumble,Just Plain Ant,Hip-Hop,data\fma_small\fma_small\019\019438.mp3,,
24217,Redgrave,Noveller,Experimental,data\fma_small\fma_small\024\024217.mp3,,
38896,sardana,File Under Toner,Experimental,data\fma_small\fma_small\038\038896.mp3,,
116388,Electronica 3,Asthmatic Astronaut,Hip-Hop,data\fma_small\fma_small\116\116388.mp3,,
126354,birthday,Boonesboro,Pop,data\fma_small\fma_small\126\126354.mp3,,
121738,Hummingbird,Frozen Houses,Pop,data\fma_small\fma_small\121\121738.mp3,,
122472,Merry-Go-Round Heart,Eric & Magill,Rock,data\fma_small\fma_small\122\122472.mp3,,
122399,You're Not A Fighter,Gorilla Chief,Rock,data\fma_small\fma_small\122\122399.mp3,,
133632,There Goes My Girl,EZTV,Rock,data\fma_small\fma_small\133\133632.mp3,,
138351,2/3 Straight Edge,Angstbreaker,Rock,data\fma_small\fma_small\138\138351.mp3,,
7374,new homes,Lucky Dragons,Experimental,data\fma_small\fma_small\007\007374.mp3,,
52501,Last Train Home,Kalli,Folk,data\fma_small\fma_small\052\052501.mp3,,
86256,Warped Picture of the Restaurant Taken Through a Wine Glass,echosonic,Experimental,data\fma_small\fma_small\086\086256.mp3,,
96696,My Boat,Melissa Laveaux,Folk,data\fma_small\fma_small\096\096696.mp3,data\lyrics\Melissa Laveaux - My Boat _96696_.txt,genius
75376,Nakturnal,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075376.mp3,,
86082,Groove,Barmus Dramfell,Experimental,data\fma_small\fma_small\086\086082.mp3,,
31999,I Want a House,Twin Sister,Rock,data\fma_small\fma_small\031\031999.mp3,data\lyrics\Twin Sister - I Want a House _31999_.txt,genius
87154,My own God,Still Pluto,Rock,data\fma_small\fma_small\087\087154.mp3,,
131453,B07 Ya Dumb Bitch,Mom Jeans,Pop,data\fma_small\fma_small\131\131453.mp3,,
128827,"Gas, Opera, Guitars",Lezet,Experimental,data\fma_small\fma_small\128\128827.mp3,,
46841,All the Time,Monk Turner,Pop,data\fma_small\fma_small\046\046841.mp3,,
113530,Apparitions Under Glass (Alternate Version),Sarin,Rock,data\fma_small\fma_small\113\113530.mp3,,
89441,morning star,Art of Flying,Folk,data\fma_small\fma_small\089\089441.mp3,,
74384,Jingle Bell Swing,Mark Smeby,Experimental,data\fma_small\fma_small\074\074384.mp3,,
149689,Purpose,K. Sparks,Hip-Hop,data\fma_small\fma_small\149\149689.mp3,data\lyrics\K. Sparks - Purpose _149689_.txt,genius
52037,Alesser Whale,Poland,Pop,data\fma_small\fma_small\052\052037.mp3,,
116709,Gnossiennes No.1 (Éric Alfred Leslie Satie),Jaan Patterson,Experimental,data\fma_small\fma_small\116\116709.mp3,,
117473,I Dont Mind,Attic Ted,Pop,data\fma_small\fma_small\117\117473.mp3,,
122804,smelliest,The Carnys,Pop,data\fma_small\fma_small\122\122804.mp3,,
117631,The Answer,Julia K. Mars,Folk,data\fma_small\fma_small\117\117631.mp3,,
74302,The Trollenberg Terror,The Fucked Up Beat,Experimental,data\fma_small\fma_small\074\074302.mp3,,
75933,My Love,Tricky Diesel,Hip-Hop,data\fma_small\fma_small\075\075933.mp3,,
105714,Working On a Building,Sam Moss,Folk,data\fma_small\fma_small\105\105714.mp3,,
53937,B7 Suddenly Yr In My Heart,Scraps,Pop,data\fma_small\fma_small\053\053937.mp3,,
92131,Out,The Craters,Pop,data\fma_small\fma_small\092\092131.mp3,data\lyrics\The Craters - Out _92131_.txt,genius
63874,Dance With The Godfather,Tha Silent Partner,Hip-Hop,data\fma_small\fma_small\063\063874.mp3,,
111392,Sumatran Tiger,Fierbinteanu,Pop,data\fma_small\fma_small\111\111392.mp3,,
109480,Ghost,Rachel Ries,Folk,data\fma_small\fma_small\109\109480.mp3,data\lyrics\Rachel Ries - Ghost _109480_.txt,genius
118986,Mana,Bagat,Experimental,data\fma_small\fma_small\118\118986.mp3,data\lyrics\Bagat - Mana _118986_.txt,genius
132788,Squirrels,Gardenella,Pop,data\fma_small\fma_small\132\132788.mp3,,
40598,How Interesting! How Bizarre!,Honey Trappists,Experimental,data\fma_small\fma_small\040\040598.mp3,,
131657,Let Me Rock,The Flamin' Groovies,Rock,data\fma_small\fma_small\131\131657.mp3,,
124186,Bloodgod,Bloodgod,Rock,data\fma_small\fma_small\124\124186.mp3,data\lyrics\Bloodgod - Bloodgod _124186_.txt,genius
137563,Thunder 112915,Robert Kellough,Experimental,data\fma_small\fma_small\137\137563.mp3,,
135336,Slow and Steady,Caleb Lemond,Pop,data\fma_small\fma_small\135\135336.mp3,,
6674,Introduction: (Re)percussions,Jarrod Fowler,Experimental,data\fma_small\fma_small\006\006674.mp3,,
113037,The Drop (Dalai Dahmer & Brad Manners Version),Tickle,Hip-Hop,data\fma_small\fma_small\113\113037.mp3,data\lyrics\Tickle - The Drop _113037_.txt,genius
126606,Drugged Pedestrians,Fields Ohio,Experimental,data\fma_small\fma_small\126\126606.mp3,,
48307,Intrigue,Ambient Fabric,Experimental,data\fma_small\fma_small\048\048307.mp3,,
26466,Burning Bridge,Spectre Folk,Folk,data\fma_small\fma_small\026\026466.mp3,,
17644,Agar Agar Is My Love,Angst Hase Pfeffer Nase,Experimental,data\fma_small\fma_small\017\017644.mp3,,
145709,Come Over (SvicKillaz Remix),Maxwell Powers,Pop,data\fma_small\fma_small\145\145709.mp3,,
35184,U Fine,Garmisch,Pop,data\fma_small\fma_small\035\035184.mp3,,
12654,People Should Get More Aware,Bird Names,Pop,data\fma_small\fma_small\012\012654.mp3,,
125333,trASh piANo 1,Martin Rach,Experimental,data\fma_small\fma_small\125\125333.mp3,,
63161,13,Lucky Dragons,Experimental,data\fma_small\fma_small\063\063161.mp3,,
126224,Estela Tractus,Ø+yn + GMC,Experimental,data\fma_small\fma_small\126\126224.mp3,,
42751,Butterfly,Delicate Steve,Pop,data\fma_small\fma_small\042\042751.mp3,,
98578,B.N.S. Ft. Huey Mack (Prod. GM3),Hi-Rez,Hip-Hop,data\fma_small\fma_small\098\098578.mp3,data\lyrics\Hi-Rez - B.N.S. Ft. Huey Mack _98578_.txt,genius
10382,New Dish Rag,Big Blood,Folk,data\fma_small\fma_small\010\010382.mp3,,
71690,Drumm Machine (12 Inch Mixx) (Featuring DJ Def Chad),C-Doc,Hip-Hop,data\fma_small\fma_small\071\071690.mp3,,
73087,Western,No Nature,Pop,data\fma_small\fma_small\073\073087.mp3,,
58221,Kick Back,Sick of Sarah,Rock,data\fma_small\fma_small\058\058221.mp3,data\lyrics\Sick of Sarah - Kick Back _58221_.txt,genius
124424,Variations On A Theme by V-Effect,Bob Bannister,Folk,data\fma_small\fma_small\124\124424.mp3,,
145747,You Forgot (Forget It),The Impossebulls,Hip-Hop,data\fma_small\fma_small\145\145747.mp3,,
134631,Weightlessness of Fire,"Ak'chamel, The Giver of Illness",Experimental,data\fma_small\fma_small\134\134631.mp3,,
149623,Boy Bye,Abdu Ali,Hip-Hop,data\fma_small\fma_small\149\149623.mp3,data\lyrics\Abdu Ali - Boy Bye _149623_.txt,genius
11803,D'Evils 2008,Talib Kweli,Hip-Hop,data\fma_small\fma_small\011\011803.mp3,,
61814,MY NAME IS,Kalashnikov,Rock,data\fma_small\fma_small\061\061814.mp3,,
75373,Owl Time,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075373.mp3,,
108079,Uróboros,Viva Belgrado,Rock,data\fma_small\fma_small\108\108079.mp3,data\lyrics\Viva Belgrado - Uróboros _108079_.txt,genius
122500,"""Outsider girl""",Elisa Luu,Pop,data\fma_small\fma_small\122\122500.mp3,,
73170,Greensleeves,Howie Mitchell & Charlotte Williams,Folk,data\fma_small\fma_small\073\073170.mp3,,
54942,Brilliant Brightness,Dolorvotre,Rock,data\fma_small\fma_small\054\054942.mp3,,
46161,Rain on umbrella,BinauralDiaries,Experimental,data\fma_small\fma_small\046\046161.mp3,,
105196,Children,Lindsay Clark,Folk,data\fma_small\fma_small\105\105196.mp3,,
113574,I Never Wanted To Say,Lorenzo's Music,Rock,data\fma_small\fma_small\113\113574.mp3,,
96399,Sound of Rock&Roll,Insane Ride,Rock,data\fma_small\fma_small\096\096399.mp3,,
124992,Intro,Let Me Crazy,Rock,data\fma_small\fma_small\124\124992.mp3,,
97814,sei hekuba,Inox Kapell,Experimental,data\fma_small\fma_small\097\097814.mp3,,
141166,10 LIKE LOATHE OR LOVE IT,godmanwho,Hip-Hop,data\fma_small\fma_small\141\141166.mp3,,
73551,"Digg It! (7"" FunkEdit)",C-Doc,Hip-Hop,data\fma_small\fma_small\073\073551.mp3,,
127185,Oceans Apart,Wintermitts,Pop,data\fma_small\fma_small\127\127185.mp3,,
130084,Days Gone By,Terry & Louie,Rock,data\fma_small\fma_small\130\130084.mp3,,
138317,Teenage Dreams,Big White,Rock,data\fma_small\fma_small\138\138317.mp3,,
12508,Satie (First Gnossienne),Big Blood,Folk,data\fma_small\fma_small\012\012508.mp3,,
69726,She's gonna maneouvre,ROGER ROBERT,Rock,data\fma_small\fma_small\069\069726.mp3,,
110266,Hasta Abajo Remix (J. Glaze and Mike Cash Remix),Kellee Maize & J. Glaze & Mike Cash,Hip-Hop,data\fma_small\fma_small\110\110266.mp3,,
69765,Echoes,Plusplus,Folk,data\fma_small\fma_small\069\069765.mp3,data\lyrics\Plusplus - Echoes _69765_.txt,genius
9887,All I Ever Wanted,Meg Baird,Folk,data\fma_small\fma_small\009\009887.mp3,data\lyrics\Meg Baird - All I Ever Wanted _9887_.txt,genius
111389,One Day,Fierbinteanu,Pop,data\fma_small\fma_small\111\111389.mp3,,
148609,Another Bedlam Romance,Red Crickets,Pop,data\fma_small\fma_small\148\148609.mp3,,
127299,With the Summer,"Oh Yeah, the Future",Pop,data\fma_small\fma_small\127\127299.mp3,,
90582,End Theme,Pilesar,Pop,data\fma_small\fma_small\090\090582.mp3,,
82410,Clutterbuck,Elvis Herod,Experimental,data\fma_small\fma_small\082\082410.mp3,,
127295,Hungry,"Oh Yeah, the Future",Pop,data\fma_small\fma_small\127\127295.mp3,,
126300,Scramby Eggs,Andy G. Cohen,Rock,data\fma_small\fma_small\126\126300.mp3,,
75748,Yesterday,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075748.mp3,data\lyrics\Kellee Maize - Yesterday _75748_.txt,genius
12352,Try To Find Me,Koonda Holaa,Folk,data\fma_small\fma_small\012\012352.mp3,,
134643,AVIATION CRAB ORCHESTRA (BUILD A WALL),ODOR BABY,Experimental,data\fma_small\fma_small\134\134643.mp3,,
122363,Bonfire Music,David Mumford,Folk,data\fma_small\fma_small\122\122363.mp3,,
88863,Gallows Hill,Josh Woodward,Folk,data\fma_small\fma_small\088\088863.mp3,data\lyrics\Josh Woodward - Gallows Hill _88863_.txt,genius
119727,999,manuelgordiani.it - fabrizioab,Experimental,data\fma_small\fma_small\119\119727.mp3,,
97813,bleib gesund,Inox Kapell,Experimental,data\fma_small\fma_small\097\097813.mp3,,
148213,From The Sun,Josh Armistead,Folk,data\fma_small\fma_small\148\148213.mp3,,
133770,AVIATION CRAB ORCHESTRA (BALLAD OF DEREK BAILEY),ODOR BABY,Experimental,data\fma_small\fma_small\133\133770.mp3,,
144470,Make a Life (Instrumental),Nick Jaina,Folk,data\fma_small\fma_small\144\144470.mp3,,
144939,Three Days,Maxwell Powers,Pop,data\fma_small\fma_small\144\144939.mp3,,
113021,El Burrito,Malaventura,Pop,data\fma_small\fma_small\113\113021.mp3,,
148288,Deep Down Inc.,LoveyDove,Pop,data\fma_small\fma_small\148\148288.mp3,,
145783,I Seen Her Dance,The Jeanies,Rock,data\fma_small\fma_small\145\145783.mp3,,
109144,neziba,Marco Raaphorst,Experimental,data\fma_small\fma_small\109\109144.mp3,,
64521,Resonate feat DJ Severe,Heavy Links,Hip-Hop,data\fma_small\fma_small\064\064521.mp3,,
52508,Shine On Me,Kalli,Folk,data\fma_small\fma_small\052\052508.mp3,,
111391,Ramirez,Fierbinteanu,Pop,data\fma_small\fma_small\111\111391.mp3,,
110267,In The Night - Game of Thrones Remake (J. Glaze Remix),Kellee Maize & J. Glaze Productions,Hip-Hop,data\fma_small\fma_small\110\110267.mp3,,
147024,A Roller Skating Jam Called Saturday Nite,The Impossebulls,Hip-Hop,data\fma_small\fma_small\147\147024.mp3,,
54033,Snow Wave,alright lover,Pop,data\fma_small\fma_small\054\054033.mp3,,
109357,Dumb,TIGERBERRY,Rock,data\fma_small\fma_small\109\109357.mp3,,
18146,go! go !go!,Funky Terrorist,Pop,data\fma_small\fma_small\018\018146.mp3,,
55402,Total Decay,The Soft Moon,Rock,data\fma_small\fma_small\055\055402.mp3,data\lyrics\The Soft Moon - Total Decay _55402_.txt,genius
142128,Diver Blue,1-800-Band,Rock,data\fma_small\fma_small\142\142128.mp3,,
67556,Winter Fear,The Jacobins,Rock,data\fma_small\fma_small\067\067556.mp3,,
8056,Get It While You Can,The Dirtbombs,Rock,data\fma_small\fma_small\008\008056.mp3,data\lyrics\The Dirtbombs - Get It While You Can _8056_.txt,genius
111935,Hustle Legit,Ebsa,Hip-Hop,data\fma_small\fma_small\111\111935.mp3,,
210,In the French Court,Ed Askew,Folk,data\fma_small\fma_small\000\000210.mp3,,
146639,Bob Burns Down,Aglow Hollow,Folk,data\fma_small\fma_small\146\146639.mp3,,
129439,The Hole In Your Heart,Bridget St John,Folk,data\fma_small\fma_small\129\129439.mp3,,
136449,The Everyday People,McKinley Dixon,Hip-Hop,data\fma_small\fma_small\136\136449.mp3,data\lyrics\McKinley Dixon - The Everyday People _136449_.txt,genius
29128,gymnosperm,Jim Morisson mon cul,Pop,data\fma_small\fma_small\029\029128.mp3,,
141,Ohio,Alec K. Redfearn & the Eyesores,Folk,data\fma_small\fma_small\000\000141.mp3,,
123427,Don't Wanna Lose,Ex Hex,Rock,data\fma_small\fma_small\123\123427.mp3,data\lyrics\Ex Hex - Don_t Wanna Lose _123427_.txt,genius
64866,"Á Minuit, le 31 Décembre",Monroeville Music Center,Experimental,data\fma_small\fma_small\064\064866.mp3,,
19422,Nothing Happens,Orquestra Popular De Paio Pires,Pop,data\fma_small\fma_small\019\019422.mp3,,
147412,Brundlefly,The Zombie Dandies,Rock,data\fma_small\fma_small\147\147412.mp3,,
139770,VI. Mouton R.A.I.D.,Otaké,Rock,data\fma_small\fma_small\139\139770.mp3,,
89179,Epic Fail,Chuzausen,Hip-Hop,data\fma_small\fma_small\089\089179.mp3,,
149687,God's Love,K. Sparks,Hip-Hop,data\fma_small\fma_small\149\149687.mp3,,
119063,Nature World Love,FortyOne,Experimental,data\fma_small\fma_small\119\119063.mp3,,
105825,Beta,All Urban Outfield,Hip-Hop,data\fma_small\fma_small\105\105825.mp3,,
68841,Old Molly Hare,Howie Mitchell,Folk,data\fma_small\fma_small\068\068841.mp3,,
120196,Alien Pops Trilogy (featuring Midas),FortyOne,Pop,data\fma_small\fma_small\120\120196.mp3,,
43860,20 years,This One,Hip-Hop,data\fma_small\fma_small\043\043860.mp3,,
64834,Music For Baby,Radioactive Sparrow,Pop,data\fma_small\fma_small\064\064834.mp3,,
57943,"Just Look At All The Love In The World, And Be Gorgeous",Oblivian Substanshall,Experimental,data\fma_small\fma_small\057\057943.mp3,,
73099,Small Teeth,Jaap Blonk & Dylan Nyoukis,Experimental,data\fma_small\fma_small\073\073099.mp3,,
128500,Turnin Clouds into Mountains,Mr. & Mrs. Smith,Folk,data\fma_small\fma_small\128\128500.mp3,,
71231,Perspectivas,J-K,Hip-Hop,data\fma_small\fma_small\071\071231.mp3,data\lyrics\J-K - Perspectivas _71231_.txt,genius
15543,The Cave of Montesinos and What the Knight Saw There,Ergo Phizmiz,Experimental,data\fma_small\fma_small\015\015543.mp3,,
92536,West Virginia,Andrea Tomasi,Folk,data\fma_small\fma_small\092\092536.mp3,,
94449,Chapelle Intro,Tha Silent Partner,Hip-Hop,data\fma_small\fma_small\094\094449.mp3,,
46078,Jogja Istimewa,Ki Jarot,Hip-Hop,data\fma_small\fma_small\046\046078.mp3,data\lyrics\Ki Jarot - Jogja Istimewa _46078_.txt,genius
125196,Who We Are,Derek Clegg,Folk,data\fma_small\fma_small\125\125196.mp3,,
99440,Holy Mountain,Atlantic Thrills,Rock,data\fma_small\fma_small\099\099440.mp3,,
11770,Future Music Instrumental     {6th Sense},6th Sense,Hip-Hop,data\fma_small\fma_small\011\011770.mp3,,
70770,Murder Death Kill,S.J. Mellia,Hip-Hop,data\fma_small\fma_small\070\070770.mp3,,
32694,Take a Trip and Never Leave the Farm,transient,Hip-Hop,data\fma_small\fma_small\032\032694.mp3,,
4013,Ravens,Nalle,Folk,data\fma_small\fma_small\004\004013.mp3,data\lyrics\Nalle - Ravens _4013_.txt,genius
123099,I'll Make You Mine,Joanna Sternberg,Folk,data\fma_small\fma_small\123\123099.mp3,data\lyrics\Joanna Sternberg - I_ll Make You Mine _123099_.txt,genius
51919,September Gurls (Big Star cover),Green Like July,Folk,data\fma_small\fma_small\051\051919.mp3,,
112486,HaveNots Mascot (Instrumental),The Impossebulls,Hip-Hop,data\fma_small\fma_small\112\112486.mp3,,
61012,Week Eight,Ben von Wildenhaus,Folk,data\fma_small\fma_small\061\061012.mp3,,
85950,Boat,Pete Galub,Pop,data\fma_small\fma_small\085\085950.mp3,,
126521,Hymne de apophia,L o W & CROCODILE TEARS,Experimental,data\fma_small\fma_small\126\126521.mp3,,
126403,Forest Friends,Shy Kids,Pop,data\fma_small\fma_small\126\126403.mp3,data\lyrics\Shy Kids - Forest Friends _126403_.txt,genius
256,Toggle,Black Elk,Rock,data\fma_small\fma_small\000\000256.mp3,data\lyrics\Black Elk - Toggle _256_.txt,genius
44797,I Came From the Coldest Star,Archbishop Jason Polland,Experimental,data\fma_small\fma_small\044\044797.mp3,,
125337,traSH piaNO thEMe,Martin Rach,Experimental,data\fma_small\fma_small\125\125337.mp3,,
32759,And The Pond Life Flourished,Heifervescent,Pop,data\fma_small\fma_small\032\032759.mp3,data\lyrics\Heifervescent - And The Pond Life Flourished _32759_.txt,genius
126429,It's the end of the world... shhh don't tell the kids,Shy and the Fight,Pop,data\fma_small\fma_small\126\126429.mp3,,
147086,A Ukulele For Christmas (instrumental),Lee Rosevere,Experimental,data\fma_small\fma_small\147\147086.mp3,,
56640,Case Closed (Instrumental),BADLUCK,Hip-Hop,data\fma_small\fma_small\056\056640.mp3,,
24898,paris-children,Sawako,Experimental,data\fma_small\fma_small\024\024898.mp3,,
10671,Discipline,Nine Inch Nails,Rock,data\fma_small\fma_small\010\010671.mp3,data\lyrics\Nine Inch Nails - Discipline _10671_.txt,genius
148532,Intro,Cityzens Were Here,Folk,data\fma_small\fma_small\148\148532.mp3,,
21400,Un Don D'ovules Porteur De Vie,Montag,Pop,data\fma_small\fma_small\021\021400.mp3,,
144549,Ours To Give (Acoustic),Wildlight,Folk,data\fma_small\fma_small\144\144549.mp3,data\lyrics\Wildlight - Ours To Give _144549_.txt,genius
126404,Which Wine?,Shy Kids,Pop,data\fma_small\fma_small\126\126404.mp3,data\lyrics\Shy Kids - Which Wine_ _126404_.txt,genius
68404,Party City,LAZY,Rock,data\fma_small\fma_small\068\068404.mp3,,
148082,Onyx,Queen Elephantine,Experimental,data\fma_small\fma_small\148\148082.mp3,data\lyrics\Queen Elephantine - Onyx _148082_.txt,genius
51269,Rhythm King Mega,Bad Dourif,Pop,data\fma_small\fma_small\051\051269.mp3,,
95248,Go,Valley Lodge,Rock,data\fma_small\fma_small\095\095248.mp3,data\lyrics\Valley Lodge - Go _95248_.txt,genius
88876,Nincompoop (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088876.mp3,data\lyrics\Josh Woodward - Nincompoop _88876_.txt,genius
138210,Child sad eyes,23 And Beyond The Infinite,Rock,data\fma_small\fma_small\138\138210.mp3,,
22001,philcollins takes your hand,Katapulto,Pop,data\fma_small\fma_small\022\022001.mp3,,
16338,Black Elk Mountain,Twizzle,Pop,data\fma_small\fma_small\016\016338.mp3,,
86679,Welcome To Warp Street,Krowne,Hip-Hop,data\fma_small\fma_small\086\086679.mp3,,
132786,PNC Bach,Gardenella,Pop,data\fma_small\fma_small\132\132786.mp3,,
38891,justified,File Under Toner,Experimental,data\fma_small\fma_small\038\038891.mp3,,
42044,NanowaR,NanowaR Of Steel,Rock,data\fma_small\fma_small\042\042044.mp3,data\lyrics\NanowaR Of Steel - NanowaR _42044_.txt,genius
56020,A Soft Place,Tone Poets,Experimental,data\fma_small\fma_small\056\056020.mp3,,
43621,Sickly Sweet 1 (unfettered),Kreamy 'Lectric Santa,Folk,data\fma_small\fma_small\043\043621.mp3,,
111376,Gold,Fierbinteanu,Pop,data\fma_small\fma_small\111\111376.mp3,,
55289,H.E.A.T,The Kyoto Connection,Pop,data\fma_small\fma_small\055\055289.mp3,,
142671,Silverdirt,J1*,Hip-Hop,data\fma_small\fma_small\142\142671.mp3,,
1649,Inis Meain,So Cow,Pop,data\fma_small\fma_small\001\001649.mp3,,
12064,Beatle Bones 'N' Smokin' Stones,Big Blood,Folk,data\fma_small\fma_small\012\012064.mp3,,
124484,Adios,Attic Ted,Pop,data\fma_small\fma_small\124\124484.mp3,,
112485,Erykah & Jean (Instrumental),The Impossebulls,Hip-Hop,data\fma_small\fma_small\112\112485.mp3,,
111936,Like it or Not,Ebsa,Hip-Hop,data\fma_small\fma_small\111\111936.mp3,,
75754,Struggle,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075754.mp3,,
52860,Autonomous Guitar Music For Marc Schulz,Ilya Monosov,Experimental,data\fma_small\fma_small\052\052860.mp3,,
47894,Palm Springs,Superhumanoids,Pop,data\fma_small\fma_small\047\047894.mp3,,
122474,"""nu pop2""",Plusplus,Pop,data\fma_small\fma_small\122\122474.mp3,,
143989,American Weirdos,Hurry Up,Rock,data\fma_small\fma_small\143\143989.mp3,,
112733,Forsaken,Is,Rock,data\fma_small\fma_small\112\112733.mp3,data\lyrics\Is - Forsaken _112733_.txt,genius
14653,Bad Sign,Brad Sucks,Rock,data\fma_small\fma_small\014\014653.mp3,data\lyrics\Brad Sucks - Bad Sign _14653_.txt,genius
3766,Rhode Island Freakout,Kinski,Rock,data\fma_small\fma_small\003\003766.mp3,,
125722,Stutter,Babe Parade,Pop,data\fma_small\fma_small\125\125722.mp3,,
84055,Record Play,Max Ebert,Experimental,data\fma_small\fma_small\084\084055.mp3,,
127722,Aus,Andreas Woiger,Folk,data\fma_small\fma_small\127\127722.mp3,data\lyrics\Andreas Woiger - Aus _127722_.txt,genius
144946,After All You Say (TSPMIX),Maxwell Powers,Pop,data\fma_small\fma_small\144\144946.mp3,,
120518,Zaczek,Kotúče DM,Rock,data\fma_small\fma_small\120\120518.mp3,,
85953,All I Am,Pete Galub,Pop,data\fma_small\fma_small\085\085953.mp3,,
36388,Bridges,ZOE.LEELA,Pop,data\fma_small\fma_small\036\036388.mp3,,
47526,Romantic Girl,Bare Wires,Rock,data\fma_small\fma_small\047\047526.mp3,,
54666,Pink Elephants,Monday Night Fever,Pop,data\fma_small\fma_small\054\054666.mp3,,
130369,If Im Losing You Sunset Strip,TransFX,Pop,data\fma_small\fma_small\130\130369.mp3,,
144936,Stereo / Video,Maxwell Powers,Pop,data\fma_small\fma_small\144\144936.mp3,,
10694,aint no thing,BOPD,Hip-Hop,data\fma_small\fma_small\010\010694.mp3,data\lyrics\BOPD - aint no thing _10694_.txt,genius
1701,Clouds,Spires That in the Sunset Rise,Folk,data\fma_small\fma_small\001\001701.mp3,,
