track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source,lyrics,lyrics_file,eng_words,non_ascii_ratio,keep_english
77519,Radio Cult/ who disappeared into the volcanoes of Mexico,The Fucked Up Beat,Experimental,data\fma_small\fma_small\077\077519.mp3,,,,,0,1.0,False
126357,wuzzah monster,Boonesboro,Pop,data\fma_small\fma_small\126\126357.mp3,data\whisper_transcriptions\Boonesboro - wuzzah monster 126357.txt,whisper,"I was a monster. My teeth were full of blood. And it wasn't my blood. Oh, King.",Boonesboro - wuzzah monster 126357.txt,17,0.0,False
109960,30,Phemale,Pop,data\fma_small\fma_small\109\109960.mp3,data\whisper_transcriptions\Phemale - 30 109960.txt,whisper,,,0,1.0,False
107810,Birds Don't Sing,TV Girl,Pop,data\fma_small\fma_small\107\107810.mp3,data\lyrics\TV Girl - Birds Don_t Sing _107810_.txt,genius,,,0,1.0,False
133638,Intentional Injury,Bonnie 'Prince' Billy,Folk,data\fma_small\fma_small\133\133638.mp3,data\lyrics\Bonnie _Prince_ Billy - Intentional Injury _133638_.txt,genius,,,0,1.0,False
34510,Section 5,Cecilia Lopez,Experimental,data\fma_small\fma_small\034\034510.mp3,data\whisper_transcriptions\Cecilia Lopez - Section 5 34510.txt,whisper,,,0,1.0,False
30050,Accordion,Cullah,Hip-Hop,data\fma_small\fma_small\030\030050.mp3,data\lyrics\Cullah - Accordion _30050_.txt,genius,,,0,1.0,False
125377,Hopper's Encore,Attic Ted,Pop,data\fma_small\fma_small\125\125377.mp3,data\whisper_transcriptions\Attic Ted - Hopper's Encore 125377.txt,whisper,,,0,1.0,False
135370,Happy,Lamprey,Rock,data\fma_small\fma_small\135\135370.mp3,data\lyrics\Lamprey - Happy _135370_.txt,genius,,,0,1.0,False
75371,In Tune,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075371.mp3,data\lyrics\Kellee Maize - In Tune _75371_.txt,genius,,,0,1.0,False
15625,Chion's Cricket,Jim Lee,Experimental,data\fma_small\fma_small\015\015625.mp3,data\whisper_transcriptions\Jim Lee - Chion's Cricket 15625.txt,whisper,,,0,1.0,False
126047,"""I'm Eating Plastic""",Neutral Fixation,Rock,data\fma_small\fma_small\126\126047.mp3,,,,,0,1.0,False
21087,part1,Hall Of Fame,Folk,data\fma_small\fma_small\021\021087.mp3,data\lyrics\Hall Of Fame - part1 _21087_.txt,genius,,,0,1.0,False
35537,Indian Summer,Lorenzo's Music,Rock,data\fma_small\fma_small\035\035537.mp3,data\lyrics\Lorenzo_s Music - Indian Summer _35537_.txt,genius,,,0,1.0,False
101868,Cube,Reier,Experimental,data\fma_small\fma_small\101\101868.mp3,data\lyrics\Reier - Cube _101868_.txt,genius,,,0,1.0,False
40235,"This is Record, OK?",Big Blood,Folk,data\fma_small\fma_small\040\040235.mp3,,,,,0,1.0,False
116372,Cornstalkers CBC Is a Liar,{AN} Eel,Experimental,data\fma_small\fma_small\116\116372.mp3,data\whisper_transcriptions\{AN} Eel - Cornstalkers CBC Is a Liar 116372.txt,whisper,,,0,1.0,False
110610,Power ON,Jeff Kolar,Experimental,data\fma_small\fma_small\110\110610.mp3,data\whisper_transcriptions\Jeff Kolar - Power ON 110610.txt,whisper,,,0,1.0,False
7385,my imaginary scary home,Lucky Dragons,Experimental,data\fma_small\fma_small\007\007385.mp3,data\whisper_transcriptions\Lucky Dragons - my imaginary scary home 7385.txt,whisper,,,0,1.0,False
48999,Dark Horse,The Great Wilderness,Rock,data\fma_small\fma_small\048\048999.mp3,data\whisper_transcriptions\The Great Wilderness - Dark Horse 48999.txt,whisper,,,0,1.0,False
95308,Turn Up My Light,Mário Gajarský,Rock,data\fma_small\fma_small\095\095308.mp3,data\whisper_transcriptions\Mário Gajarský - Turn Up My Light 95308.txt,whisper,Stars from a height and before you I'm a star,Mário Gajarský - Turn Up My Light 95308.txt,10,0.0,False
72131,Rappers (Part 1) (Featuring DJ Def Chad),C-Doc,Hip-Hop,data\fma_small\fma_small\072\072131.mp3,data\lyrics\C-Doc - Rappers _72131_.txt,genius,,,0,1.0,False
46058,Scene From A Forest Height,The Noisettes,Experimental,data\fma_small\fma_small\046\046058.mp3,data\whisper_transcriptions\The Noisettes - Scene From A Forest Height 46058.txt,whisper,,,0,1.0,False
127190,Tag med på landet,Stærosaurus,Folk,data\fma_small\fma_small\127\127190.mp3,data\whisper_transcriptions\Stærosaurus - Tag med på landet 127190.txt,whisper,"Hvor malerier får stille virkelighed Og folk ringer, hvis de bliver forsinkede",Stærosaurus - Tag med på landet 127190.txt,13,0.01282051282051282,False
88877,Insomnia (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088877.mp3,data\lyrics\Josh Woodward - Insomnia _88877_.txt,genius,,,0,1.0,False
97589,La Jardinera,Olivia Chaney,Folk,data\fma_small\fma_small\097\097589.mp3,data\lyrics\Olivia Chaney - La Jardinera _97589_.txt,genius,,,0,1.0,False
38906,horses,File Under Toner,Experimental,data\fma_small\fma_small\038\038906.mp3,data\whisper_transcriptions\File Under Toner - horses 38906.txt,whisper,,,0,1.0,False
109481,Sick Joke,Doom,Rock,data\fma_small\fma_small\109\109481.mp3,data\lyrics\Doom - Sick Joke _109481_.txt,genius,,,0,1.0,False
14742,Bright Yellow Gun,Throwing Muses,Rock,data\fma_small\fma_small\014\014742.mp3,data\lyrics\Throwing Muses - Bright Yellow Gun _14742_.txt,genius,,,0,1.0,False
75692,Crazy Love,Cape Canaveral,Pop,data\fma_small\fma_small\075\075692.mp3,data\whisper_transcriptions\Cape Canaveral - Crazy Love 75692.txt,whisper,"I can't take all these on the couch, blasting apples and stereo",Cape Canaveral - Crazy Love 75692.txt,12,0.0,False
120207,Like A Virgin,The Apartment,Pop,data\fma_small\fma_small\120\120207.mp3,data\whisper_transcriptions\The Apartment - Like A Virgin 120207.txt,whisper,,,0,1.0,False
34003,On Eerie Bonds,Andrij Orel,Experimental,data\fma_small\fma_small\034\034003.mp3,data\whisper_transcriptions\Andrij Orel - On Eerie Bonds 34003.txt,whisper,when do tell you'd honestly n't辞 a i Thank you.,Andrij Orel - On Eerie Bonds 34003.txt,10,0.02127659574468085,False
110681,Suspiciously Unhealing Tools,HighWay17,Experimental,data\fma_small\fma_small\110\110681.mp3,data\whisper_transcriptions\HighWay17 - Suspiciously Unhealing Tools 110681.txt,whisper,,,0,1.0,False
11771,D'Evils 2008 Instrumental     {Talib Kweli},6th Sense,Hip-Hop,data\fma_small\fma_small\011\011771.mp3,data\whisper_transcriptions\6th Sense - D'Evils 2008 Instrumental     {Talib Kweli} 11771.txt,whisper,,,0,1.0,False
65756,"Darkling, I Listen",The Black Atlantic,Pop,data\fma_small\fma_small\065\065756.mp3,data\lyrics\The Black Atlantic - Darkling_ I Listen _65756_.txt,genius,,,0,1.0,False
9511,Message From the Law,Sic Alps,Rock,data\fma_small\fma_small\009\009511.mp3,data\lyrics\Sic Alps - Message From the Law _9511_.txt,genius,,,0,1.0,False
121318,something brewing,Coin Locker Kid,Hip-Hop,data\fma_small\fma_small\121\121318.mp3,data\whisper_transcriptions\Coin Locker Kid - something brewing 121318.txt,whisper,"Welcome to the show, I'm your host, I'm your host, I'm your host, I'm your host,",Coin Locker Kid - something brewing 121318.txt,16,0.0,False
114404,Colossal Stillness,Scott Holmes,Rock,data\fma_small\fma_small\114\114404.mp3,data\whisper_transcriptions\Scott Holmes - Colossal Stillness 114404.txt,whisper,,,0,1.0,False
11791,"The Cuchifritos Groove Instrumental     {Wildabeast, 6th Sense, Jelani}",6th Sense,Hip-Hop,data\fma_small\fma_small\011\011791.mp3,"data\whisper_transcriptions\6th Sense - The Cuchifritos Groove Instrumental     {Wildabeast, 6th Sense, Jelani} 11791.txt",whisper,,,0,1.0,False
126666,Graceland Cemetery,Sleep Out,Rock,data\fma_small\fma_small\126\126666.mp3,data\lyrics\Sleep Out - Graceland Cemetery _126666_.txt,genius,,,0,1.0,False
53588,Never Let Me Go,Big Blood,Folk,data\fma_small\fma_small\053\053588.mp3,data\whisper_transcriptions\Big Blood - Never Let Me Go 53588.txt,whisper,Be still my eyes Sing baby baby baby Never never let me go After all we are the ones,Big Blood - Never Let Me Go 53588.txt,19,0.0,False
64918,Cannibals,The Units,Rock,data\fma_small\fma_small\064\064918.mp3,data\lyrics\The Units - Cannibals _64918_.txt,genius,,,0,1.0,False
85428,Yonder,Orange Peels,Pop,data\fma_small\fma_small\085\085428.mp3,data\whisper_transcriptions\Orange Peels - Yonder 85428.txt,whisper,,,0,1.0,False
144809,Что хочешь...,Kosta T,Experimental,data\fma_small\fma_small\144\144809.mp3,data\whisper_transcriptions\Kosta T - Что хочешь... 144809.txt,whisper,,,0,1.0,False
137722,Great Serpent,The Vivisectors,Rock,data\fma_small\fma_small\137\137722.mp3,data\whisper_transcriptions\The Vivisectors - Great Serpent 137722.txt,whisper,,,0,1.0,False
124892,Proyecto U-4 (coda U-20),Gabriel Pereira Spurr,Experimental,data\fma_small\fma_small\124\124892.mp3,data\whisper_transcriptions\Gabriel Pereira Spurr - Proyecto U-4 (coda U-20) 124892.txt,whisper,Welcome all this part to flash people of color DoB- Auburn,Gabriel Pereira Spurr - Proyecto U-4 (coda U-20) 124892.txt,11,0.0,False
98581,Race With Time (Prod. Joel Johnston),Hi-Rez,Hip-Hop,data\fma_small\fma_small\098\098581.mp3,data\lyrics\Hi-Rez - Race With Time _98581_.txt,genius,,,0,1.0,False
110410,Against The Gates,Vows,Rock,data\fma_small\fma_small\110\110410.mp3,data\lyrics\Vows - Against The Gates _110410_.txt,genius,,,0,1.0,False
66187,Tragic,Derek Clegg,Folk,data\fma_small\fma_small\066\066187.mp3,data\whisper_transcriptions\Derek Clegg - Tragic 66187.txt,whisper,Thank you for listening to the podcast.,Derek Clegg - Tragic 66187.txt,7,0.0,False
148518,Side By Side,Carroll,Pop,data\fma_small\fma_small\148\148518.mp3,data\lyrics\Carroll - Side By Side _148518_.txt,genius,,,0,1.0,False
146989,Ghosts of Guitar,Fake Cats Project,Experimental,data\fma_small\fma_small\146\146989.mp3,data\whisper_transcriptions\Fake Cats Project - Ghosts of Guitar 146989.txt,whisper,,,0,1.0,False
48453,deux dents dehors,AlexandredavidgabrielMehdi,Pop,data\fma_small\fma_small\048\048453.mp3,data\whisper_transcriptions\AlexandredavidgabrielMehdi - deux dents dehors 48453.txt,whisper,,,0,1.0,False
108496,Pegasus,Sun Sunych,Hip-Hop,data\fma_small\fma_small\108\108496.mp3,data\whisper_transcriptions\Sun Sunych - Pegasus 108496.txt,whisper,,,0,1.0,False
5159,Christiania,Peter Biedermann,Folk,data\fma_small\fma_small\005\005159.mp3,data\whisper_transcriptions\Peter Biedermann - Christiania 5159.txt,whisper,Becoming demonstrated. Enjoy Beim lesse-mix du hier aufsteDR. Thank you.,Peter Biedermann - Christiania 5159.txt,11,0.0,False
145706,Saturday (Weekend Groove Remix),Maxwell Powers,Pop,data\fma_small\fma_small\145\145706.mp3,data\whisper_transcriptions\Maxwell Powers - Saturday (Weekend Groove Remix) 145706.txt,whisper,I wanna understand Whenever you want to come I wanna be your man,Maxwell Powers - Saturday (Weekend Groove Remix) 145706.txt,13,0.0,False
49062,Track 04,Justice Yeldham,Experimental,data\fma_small\fma_small\049\049062.mp3,data\whisper_transcriptions\Justice Yeldham - Track 04 49062.txt,whisper,,,0,1.0,False
144487,The Pink Metal,Dave Keifer,Experimental,data\fma_small\fma_small\144\144487.mp3,data\whisper_transcriptions\Dave Keifer - The Pink Metal 144487.txt,whisper,,,0,1.0,False
140939,So Sad : rewrite,-ono-,Experimental,data\fma_small\fma_small\140\140939.mp3,data\whisper_transcriptions\-ono- - So Sad : rewrite 140939.txt,whisper,,,0,1.0,False
131979,Ti (garage exclusive),Nafta,Rock,data\fma_small\fma_small\131\131979.mp3,data\lyrics\Nafta - Ti _131979_.txt,genius,,,0,1.0,False
51157,Ignoble Cleft (First Visit),Base Cleft,Experimental,data\fma_small\fma_small\051\051157.mp3,data\whisper_transcriptions\Base Cleft - Ignoble Cleft (First Visit) 51157.txt,whisper,,,0,1.0,False
138410,Only Love,Derek Clegg,Folk,data\fma_small\fma_small\138\138410.mp3,data\whisper_transcriptions\Derek Clegg - Only Love 138410.txt,whisper,,,0,1.0,False
4786,"1,000,000 Kisses",Half Japanese,Rock,data\fma_small\fma_small\004\004786.mp3,data\lyrics\Half Japanese - 1_000_000 Kisses _4786_.txt,genius,,,0,1.0,False
35543,It Could Be You,Lorenzo's Music,Rock,data\fma_small\fma_small\035\035543.mp3,data\lyrics\Lorenzo_s Music - It Could Be You _35543_.txt,genius,,,0,1.0,False
148537,Medo de Morrer,E A Terra Nunca Me Pareceu Tão Distante,Rock,data\fma_small\fma_small\148\148537.mp3,data\whisper_transcriptions\E A Terra Nunca Me Pareceu Tão Distante - Medo de Morrer 148537.txt,whisper,,,0,1.0,False
86763,Bracers Of Chaos,Marco Trovatello,Rock,data\fma_small\fma_small\086\086763.mp3,data\whisper_transcriptions\Marco Trovatello - Bracers Of Chaos 86763.txt,whisper,,,0,1.0,False
101864,Steppen wolf,Reier,Experimental,data\fma_small\fma_small\101\101864.mp3,data\whisper_transcriptions\Reier - Steppen wolf 101864.txt,whisper,,,0,1.0,False
144465,Belle Isle (Instrumental),Nick Jaina,Folk,data\fma_small\fma_small\144\144465.mp3,data\whisper_transcriptions\Nick Jaina - Belle Isle (Instrumental) 144465.txt,whisper,,,0,1.0,False
58173,CHICKEN DINNER,Elvis Herod,Pop,data\fma_small\fma_small\058\058173.mp3,data\whisper_transcriptions\Elvis Herod - CHICKEN DINNER 58173.txt,whisper,,,0,1.0,False
70403,Pigeon Song,Pile,Rock,data\fma_small\fma_small\070\070403.mp3,data\lyrics\Pile - Pigeon Song _70403_.txt,genius,,,0,1.0,False
84136,Little Big Horn/ Western Radio Transmissions,Electric Mirrors,Experimental,data\fma_small\fma_small\084\084136.mp3,,,,,0,1.0,False
42442,A2 Altcheringa,univeria zekt,Rock,data\fma_small\fma_small\042\042442.mp3,data\whisper_transcriptions\univeria zekt - A2 Altcheringa 42442.txt,whisper,,,0,1.0,False
12348,Fools With Tools,Koonda Holaa,Folk,data\fma_small\fma_small\012\012348.mp3,data\whisper_transcriptions\Koonda Holaa - Fools With Tools 12348.txt,whisper,,,0,1.0,False
138355,seconda,Cervo,Rock,data\fma_small\fma_small\138\138355.mp3,data\lyrics\Cervo - seconda _138355_.txt,genius,,,0,1.0,False
74671,Queen Anne & Degraw,Long Hair,Rock,data\fma_small\fma_small\074\074671.mp3,data\whisper_transcriptions\Long Hair - Queen Anne & Degraw 74671.txt,whisper,"And just then, the rain appears I know what's a lie, dead and the final one's name",Long Hair - Queen Anne & Degraw 74671.txt,17,0.0,False
115925,Para Tomás,Síndrome Amok,Folk,data\fma_small\fma_small\115\115925.mp3,data\whisper_transcriptions\Síndrome Amok - Para Tomás 115925.txt,whisper,,,0,1.0,False
144552,Move Like The Ocean (Acoustic),Wildlight,Folk,data\fma_small\fma_small\144\144552.mp3,data\lyrics\Wildlight - Move Like The Ocean _144552_.txt,genius,,,0,1.0,False
26583,"""Jane Icin (For Jane - In Turkish)"" by Charles Bukowski",Lezet,Experimental,data\fma_small\fma_small\026\026583.mp3,,,,,0,1.0,False
138070,Together,Black Flamingo,Pop,data\fma_small\fma_small\138\138070.mp3,data\lyrics\Black Flamingo - Together _138070_.txt,genius,,,0,1.0,False
39484,Minoree,U Can Unlearn Guitar,Experimental,data\fma_small\fma_small\039\039484.mp3,data\whisper_transcriptions\U Can Unlearn Guitar - Minoree 39484.txt,whisper,,,0,1.0,False
31389,Last Night,Amy Sayer,Folk,data\fma_small\fma_small\031\031389.mp3,data\whisper_transcriptions\Amy Sayer - Last Night 31389.txt,whisper,"I used to be a child, and I cried for you, and I cried for you.",Amy Sayer - Last Night 31389.txt,16,0.0,False
88864,Insomnia,Josh Woodward,Folk,data\fma_small\fma_small\088\088864.mp3,data\lyrics\Josh Woodward - Insomnia _88864_.txt,genius,,,0,1.0,False
48044,The Violence Of The Storm,Delphine Dora,Experimental,data\fma_small\fma_small\048\048044.mp3,data\whisper_transcriptions\Delphine Dora - The Violence Of The Storm 48044.txt,whisper,,,0,1.0,False
141173,Seis,Corazones service,Rock,data\fma_small\fma_small\141\141173.mp3,data\whisper_transcriptions\Corazones service - Seis 141173.txt,whisper,,,0,1.0,False
109962,Forever Yung,Phemale,Pop,data\fma_small\fma_small\109\109962.mp3,data\whisper_transcriptions\Phemale - Forever Yung 109962.txt,whisper,,,0,1.0,False
255,We Want to be Old,Bird Names,Rock,data\fma_small\fma_small\000\000255.mp3,data\whisper_transcriptions\Bird Names - We Want to be Old 255.txt,whisper,,,0,1.0,False
91161,The Reality Machine,Monroeville Music Center,Pop,data\fma_small\fma_small\091\091161.mp3,data\whisper_transcriptions\Monroeville Music Center - The Reality Machine 91161.txt,whisper,,,0,1.0,False
124479,Sounds Of Sold,Attic Ted,Pop,data\fma_small\fma_small\124\124479.mp3,data\whisper_transcriptions\Attic Ted - Sounds Of Sold 124479.txt,whisper,,,0,1.0,False
62426,Vladimir Estragon,Jahzzar,Folk,data\fma_small\fma_small\062\062426.mp3,data\whisper_transcriptions\Jahzzar - Vladimir Estragon 62426.txt,whisper,,,0,1.0,False
117961,"Marcel Duchamp, Frank Zappa, Jean Cocteau",Anal Sadist,Experimental,data\fma_small\fma_small\117\117961.mp3,"data\whisper_transcriptions\Anal Sadist - Marcel Duchamp, Frank Zappa, Jean Cocteau 117961.txt",whisper,,,0,1.0,False
132122,Signal,Starcardigan,Pop,data\fma_small\fma_small\132\132122.mp3,data\whisper_transcriptions\Starcardigan - Signal 132122.txt,whisper,,,0,1.0,False
96944,27 (Full Version),The Cosmic Setter,Pop,data\fma_small\fma_small\096\096944.mp3,data\whisper_transcriptions\The Cosmic Setter - 27 (Full Version) 96944.txt,whisper,,,0,1.0,False
72514,Wonders,Zero V,Pop,data\fma_small\fma_small\072\072514.mp3,data\lyrics\Zero V - Wonders _72514_.txt,genius,,,0,1.0,False
91468,By Design,Mystery Pills,Pop,data\fma_small\fma_small\091\091468.mp3,data\whisper_transcriptions\Mystery Pills - By Design 91468.txt,whisper,"Where you gonna spend your days, whoa-oh-oh",Mystery Pills - By Design 91468.txt,9,0.0,False
82507,Time Lines,Pete Lund,Folk,data\fma_small\fma_small\082\082507.mp3,data\whisper_transcriptions\Pete Lund - Time Lines 82507.txt,whisper,I've been junior high Thank you.,Pete Lund - Time Lines 82507.txt,6,0.0,False
55713,Pretty simple plus pretty,et_,Rock,data\fma_small\fma_small\055\055713.mp3,data\whisper_transcriptions\et_ - Pretty simple plus pretty 55713.txt,whisper,,,0,1.0,False
69188,Sheep,Samoln,Pop,data\fma_small\fma_small\069\069188.mp3,data\lyrics\Samoln - Sheep _69188_.txt,genius,,,0,1.0,False
12067,For Four Beating Lungs,Big Blood,Folk,data\fma_small\fma_small\012\012067.mp3,data\whisper_transcriptions\Big Blood - For Four Beating Lungs 12067.txt,whisper,"We're on fire, out on the run, searching, shade from the sun, earth to end, and then",Big Blood - For Four Beating Lungs 12067.txt,17,0.0,False
127191,Hvis du ser mig går det skidt,Stærosaurus,Folk,data\fma_small\fma_small\127\127191.mp3,data\whisper_transcriptions\Stærosaurus - Hvis du ser mig går det skidt 127191.txt,whisper,Flänger ich die schöne Frau,Stærosaurus - Hvis du ser mig går det skidt 127191.txt,7,0.07407407407407407,False
10577,One Mile From Heaven (short version),Bobb Trimble,Folk,data\fma_small\fma_small\010\010577.mp3,data\lyrics\Bobb Trimble - One Mile From Heaven _10577_.txt,genius,,,0,1.0,False
126550,Matter001,Nate Scheible,Experimental,data\fma_small\fma_small\126\126550.mp3,data\whisper_transcriptions\Nate Scheible - Matter001 126550.txt,whisper,,,0,1.0,False
24420,1982,Black Ant,Hip-Hop,data\fma_small\fma_small\024\024420.mp3,data\lyrics\Black Ant - 1982 _24420_.txt,genius,,,0,1.0,False
71250,Não Dá (feat. Prodigio),Dengaz,Hip-Hop,data\fma_small\fma_small\071\071250.mp3,data\lyrics\Dengaz - Não Dá _71250_.txt,genius,,,0,1.0,False
127277,Chasy Trapman,Myndra,Pop,data\fma_small\fma_small\127\127277.mp3,data\whisper_transcriptions\Myndra - Chasy Trapman 127277.txt,whisper,,,0,1.0,False
52951,Alabaster Queen,Marissa Nadler,Folk,data\fma_small\fma_small\052\052951.mp3,data\lyrics\Marissa Nadler - Alabaster Queen _52951_.txt,genius,,,0,1.0,False
120171,One Minute To Midnight (Or: How I Spent New Year's Eve 2005),mr_melvis,Experimental,data\fma_small\fma_small\120\120171.mp3,data\whisper_transcriptions\mr_melvis - One Minute To Midnight (Or: How I Spent New Year's Eve 2005) 120171.txt,whisper,,,0,1.0,False
30043,Soul Hip Hop,Cullah,Hip-Hop,data\fma_small\fma_small\030\030043.mp3,data\lyrics\Cullah - Soul Hip Hop _30043_.txt,genius,,,0,1.0,False
98622,The Devil,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098622.mp3,data\lyrics\KINGS OF THE CITY - The Devil _98622_.txt,genius,,,0,1.0,False
60317,Horror Storm,Chuck Bettis,Experimental,data\fma_small\fma_small\060\060317.mp3,data\whisper_transcriptions\Chuck Bettis - Horror Storm 60317.txt,whisper,,,0,1.0,False
57273,The existence of the light,Sol Rezza,Experimental,data\fma_small\fma_small\057\057273.mp3,data\whisper_transcriptions\Sol Rezza - The existence of the light 57273.txt,whisper,,,0,1.0,False
132424,Acoustic And Intimidating,Cock ESP w/Art Pratten,Experimental,data\fma_small\fma_small\132\132424.mp3,,,,,0,1.0,False
88878,Gravity (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088878.mp3,data\lyrics\Josh Woodward - Gravity _88878_.txt,genius,,,0,1.0,False
145043,Rock'n'Roll Hara-Kiri,Hermit,Experimental,data\fma_small\fma_small\145\145043.mp3,data\whisper_transcriptions\Hermit - Rock'n'Roll Hara-Kiri 145043.txt,whisper,,,0,1.0,False
148535,Boombap,Cityzens Were Here,Folk,data\fma_small\fma_small\148\148535.mp3,data\whisper_transcriptions\Cityzens Were Here - Boombap 148535.txt,whisper,"Je m'en souviens, je m'en souviens",Cityzens Were Here - Boombap 148535.txt,6,0.0,False
125238,Palmillas,Derek Baron,Experimental,data\fma_small\fma_small\125\125238.mp3,data\whisper_transcriptions\Derek Baron - Palmillas 125238.txt,whisper,"por las libertades, por la democracia, por la libre expresión en contra de acciones criminales y terroristas.",Derek Baron - Palmillas 125238.txt,18,0.009174311926605505,False
59562,Demo to London,Handgrenades,Rock,data\fma_small\fma_small\059\059562.mp3,data\whisper_transcriptions\Handgrenades - Demo to London 59562.txt,whisper,,,0,1.0,False
108839,Lemon (SO7 Edit),Tha Silent Partner,Hip-Hop,data\fma_small\fma_small\108\108839.mp3,data\whisper_transcriptions\Tha Silent Partner - Lemon (SO7 Edit) 108839.txt,whisper,,,0,1.0,False
12514,Indang Pariman,Big Blood,Folk,data\fma_small\fma_small\012\012514.mp3,data\whisper_transcriptions\Big Blood - Indang Pariman 12514.txt,whisper,,,0,1.0,False
38363,Conclusion,A Way,Folk,data\fma_small\fma_small\038\038363.mp3,data\lyrics\A Way - Conclusion _38363_.txt,genius,,,0,1.0,False
55710,Train's gone,et_,Rock,data\fma_small\fma_small\055\055710.mp3,data\whisper_transcriptions\et_ - Train's gone 55710.txt,whisper,,,0,1.0,False
1069,Un Lagrima en la Discoteca,Lucky Dragons,Experimental,data\fma_small\fma_small\001\001069.mp3,data\whisper_transcriptions\Lucky Dragons - Un Lagrima en la Discoteca 1069.txt,whisper,,,0,1.0,False
149101,Am I Normal,Coco Morier,Pop,data\fma_small\fma_small\149\149101.mp3,data\lyrics\Coco Morier - Am I Normal _149101_.txt,genius,,,0,1.0,False
75389,City of Champions,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075389.mp3,data\lyrics\Kellee Maize - City of Champions _75389_.txt,genius,,,0,1.0,False
84158,Source and the Sound,Laura Stevenson and the Cans,Folk,data\fma_small\fma_small\084\084158.mp3,data\lyrics\Laura Stevenson and the Cans - Source and the Sound _84158_.txt,genius,,,0,1.0,False
48863,Thunder Wave,NaDa BaBa,Experimental,data\fma_small\fma_small\048\048863.mp3,data\whisper_transcriptions\NaDa BaBa - Thunder Wave 48863.txt,whisper,,,0,1.0,False
34147,05 Russian Dance,Yair Yona,Folk,data\fma_small\fma_small\034\034147.mp3,data\whisper_transcriptions\Yair Yona - 05 Russian Dance 34147.txt,whisper,,,0,1.0,False
113026,Space is my pace,Malaventura,Pop,data\fma_small\fma_small\113\113026.mp3,data\whisper_transcriptions\Malaventura - Space is my pace 113026.txt,whisper,,,0,1.0,False
84155,The Pretty One,Laura Stevenson and the Cans,Folk,data\fma_small\fma_small\084\084155.mp3,data\lyrics\Laura Stevenson and the Cans - The Pretty One _84155_.txt,genius,,,0,1.0,False
86678,Blood Money,Krowne,Hip-Hop,data\fma_small\fma_small\086\086678.mp3,data\lyrics\Krowne - Blood Money _86678_.txt,genius,,,0,1.0,False
75936,Trying to Understand,Tricky Diesel,Hip-Hop,data\fma_small\fma_small\075\075936.mp3,data\whisper_transcriptions\Tricky Diesel - Trying to Understand 75936.txt,whisper,,,0,1.0,False
119134,i want the princess!,FortyOne,Experimental,data\fma_small\fma_small\119\119134.mp3,data\whisper_transcriptions\FortyOne - i want the princess! 119134.txt,whisper,Isn't it wonderful? You're wonderful! I know! Isn't it wonderful?,FortyOne - i want the princess! 119134.txt,10,0.0,False
87193,Old Man Winter,Eric & Magill,Pop,data\fma_small\fma_small\087\087193.mp3,data\whisper_transcriptions\Eric & Magill - Old Man Winter 87193.txt,whisper,"For the young, I'm too old For the young, I'm too old",Eric & Magill - Old Man Winter 87193.txt,12,0.0,False
103800,Game,DJ Def Chad,Hip-Hop,data\fma_small\fma_small\103\103800.mp3,data\lyrics\DJ Def Chad - Game _103800_.txt,genius,,,0,1.0,False
9476,Plight Of The Bumblebee,A Kombi,Experimental,data\fma_small\fma_small\009\009476.mp3,data\whisper_transcriptions\A Kombi - Plight Of The Bumblebee 9476.txt,whisper,,,0,1.0,False
73675,Sunny Sea Walk,Jan Grünfeld,Folk,data\fma_small\fma_small\073\073675.mp3,data\whisper_transcriptions\Jan Grünfeld - Sunny Sea Walk 73675.txt,whisper,,,0,1.0,False
109235,Sha Na,Vicky and The Vengents,Rock,data\fma_small\fma_small\109\109235.mp3,data\whisper_transcriptions\Vicky and The Vengents - Sha Na 109235.txt,whisper,,,0,1.0,False
113035,The Drop (Thomas The Search Engine Version),Tickle,Hip-Hop,data\fma_small\fma_small\113\113035.mp3,data\lyrics\Tickle - The Drop _113035_.txt,genius,,,0,1.0,False
108427,Baby Blue,cultureculture,Pop,data\fma_small\fma_small\108\108427.mp3,data\lyrics\cultureculture - Baby Blue _108427_.txt,genius,,,0,1.0,False
129399,Don't You Think It's Time?,Andy G. Cohen,Rock,data\fma_small\fma_small\129\129399.mp3,,,,,0,1.0,False
110208,La tapa del sábado,Circus Marcus,Experimental,data\fma_small\fma_small\110\110208.mp3,data\whisper_transcriptions\Circus Marcus - La tapa del sábado 110208.txt,whisper,,,0,1.0,False
3906,Sometimes,Michael Chapman,Folk,data\fma_small\fma_small\003\003906.mp3,data\lyrics\Michael Chapman - Sometimes _3906_.txt,genius,,,0,1.0,False
110207,La tapa del miércoles,Circus Marcus,Experimental,data\fma_small\fma_small\110\110207.mp3,data\whisper_transcriptions\Circus Marcus - La tapa del miércoles 110207.txt,whisper,,,0,1.0,False
127194,Mareridt,Stærosaurus,Folk,data\fma_small\fma_small\127\127194.mp3,data\whisper_transcriptions\Stærosaurus - Mareridt 127194.txt,whisper,Silent Exter What did we do? Phenomai Dispire,Stærosaurus - Mareridt 127194.txt,8,0.0,False
