track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source,lyrics,lyrics_file,eng_words,non_ascii_ratio,keep_english
129694,The One We Love the Most,Derek Clegg,Folk,data\fma_small\fma_small\129\129694.mp3,data\whisper_transcriptions\Derek Clegg - The One We Love the Most 129694.txt,whisper,"It falls to be to me, I am very far from perfect And I don't wanna be anyone but me And I don't care about your opportunity We are young ones and we've gotta believe We'll find the one we love the most",Derek Clegg - The One We Love the Most 129694.txt,43,0.0,True
204,My Dream,Ed Askew,Folk,data\fma_small\fma_small\000\000204.mp3,data\whisper_transcriptions\Ed Askew - My Dream 204.txt,whisper,Summer ended And the weatherman In the afternoon Murdered the dream And the sound of the shot Stopped the world at one o'clock And the mothers of September Buried the dream And the weatherman in the afternoon,Ed Askew - My Dream 204.txt,37,0.0,True
69784,When I Could Love,Chris Cook,Experimental,data\fma_small\fma_small\069\069784.mp3,data\whisper_transcriptions\Chris Cook - When I Could Love 69784.txt,whisper,Cause you all start saying goodbye. Bring me in grace. Wish you would fail. Just интерес me.信頂- And go! Thank you.,Chris Cook - When I Could Love 69784.txt,20,0.07894736842105263,True
67784,Higher,The Honorable Sleaze,Hip-Hop,data\fma_small\fma_small\067\067784.mp3,data\whisper_transcriptions\The Honorable Sleaze - Higher 67784.txt,whisper,"Rockin', stoppin', I see the faces in the crowd Oh, watch em', who else give it to you like this? Not a soul, it's the honorable, busy is so cold Illest nigga, you know busy is so bold Layin' my cards on the table with no foes These dudes see me, but they tryin' to block B Fuck that, it will not stop me, copy Every track's a catastrophe I'm takin' rap to a plateau and niggas can't match their beat Fuck the questions you askin' me Just roll up, nigga",The Honorable Sleaze - Higher 67784.txt,91,0.0,True
75783,Laughing Along,Square People,Rock,data\fma_small\fma_small\075\075783.mp3,data\whisper_transcriptions\Square People - Laughing Along 75783.txt,whisper,Less than nowteenth It's better than everything I know Don't fuck with my ear When I talk to the new old show I'll wear what I want If it ain't even so I know I know I know I know I know I know,Square People - Laughing Along 75783.txt,44,0.0,True
19179,Mockingbird Hill,Special Moments,Rock,data\fma_small\fma_small\019\019179.mp3,data\whisper_transcriptions\Special Moments - Mockingbird Hill 19179.txt,whisper,"You counted the days, while they settled the score You saved up your teardrops, a bottle to fill Mixed with rain that came down upon Mockingbird Hill Music",Special Moments - Mockingbird Hill 19179.txt,28,0.0,True
129391,Mountaintop,A la Mode,Pop,data\fma_small\fma_small\129\129391.mp3,data\whisper_transcriptions\A la Mode - Mountaintop 129391.txt,whisper,One walk away and realizing that you never knew them anyway Now you're more alone than you were before They never come through your door So you climb back to that place Surrounded by the sky,A la Mode - Mountaintop 129391.txt,36,0.0,True
110923,Carnival Song,Humble Tripe,Folk,data\fma_small\fma_small\110\110923.mp3,data\whisper_transcriptions\Humble Tripe - Carnival Song 110923.txt,whisper,"And the crowds will throw themselves to their feet And the songs will lift you up Lift you up, lift you up Lift you up, lift you up Lift you up, lift you up",Humble Tripe - Carnival Song 110923.txt,34,0.0,True
10435,Paku Paku,Funky Terrorist,Experimental,data\fma_small\fma_small\010\010435.mp3,data\whisper_transcriptions\Funky Terrorist - Paku Paku 10435.txt,whisper,"The sea is the middle of the sea The city is the middle of the sea The panorama The panorama We can eat while we are walking We can eat in a hot sauna, hot sauna We can get the hot water The hot water is hot What is it? Make proud, shake away the hippies, show up,",Funky Terrorist - Paku Paku 10435.txt,58,0.0,True
100802,U vatru,Margina,Rock,data\fma_small\fma_small\100\100802.mp3,data\whisper_transcriptions\Margina - U vatru 100802.txt,whisper,"Ja prestojem da sumjem, počinjem da verujem U meni nova snaga, snaga ne zna se U meni nova snaga, snaga ne zna se",Margina - U vatru 100802.txt,24,0.008849557522123894,True
36371,U.G.L.Y. (CC BY-NC-SA 3.0),ZOE.LEELA,Pop,data\fma_small\fma_small\036\036371.mp3,data\whisper_transcriptions\ZOE.LEELA - U.G.L.Y. (CC BY-NC-SA 3.0) 36371.txt,whisper,I feel you got that touch of magic Your body is a dream I've been looking for a man like you Sometimes I am dreaming of an offer I can't refuse Even if I am an ugly dog Well you can't break my mind And you don't need to understand Why you don't need to understand,ZOE.LEELA - U.G.L.Y. (CC BY-NC-SA 3.0) 36371.txt,56,0.0,True
127193,Darwinisme,Stærosaurus,Folk,data\fma_small\fma_small\127\127193.mp3,data\whisper_transcriptions\Stærosaurus - Darwinisme 127193.txt,whisper,"Du tager om dit ur, som du tror du kan holde om tiden Og tiden vil vente på dig En dag vil du stå i din seng med de samme problemer Samme problemer som mig Og mærke dit ord, hvad er mindre tungt En aften selv",Stærosaurus - Darwinisme 127193.txt,47,0.014423076923076924,True
147020,Six Pack,The Impossebulls,Hip-Hop,data\fma_small\fma_small\147\147020.mp3,data\whisper_transcriptions\The Impossebulls - Six Pack 147020.txt,whisper,"Now I got six, so I'll never run out Six pack I know it'll be okay when I get a six pack in me Alright, I know it'll be okay when I get a six pack in me Alright, I know it'll be okay when I get a six pack in me Alright, I know it'll be okay He gave it to the man with the six pack He turned to me and said yo, black That dude's got a gun, can't shorten the six pack",The Impossebulls - Six Pack 147020.txt,86,0.0,True
113360,My Head Of Curls,Samuel Vas Y,Folk,data\fma_small\fma_small\113\113360.mp3,data\whisper_transcriptions\Samuel Vas Y - My Head Of Curls 113360.txt,whisper,"You make the truth come out of dreams And I'm truly yours I wanna be your boy, your joy and your toy You're my sweet one I'll be your savior till kingdom come And I'm a changed man You know I was dead",Samuel Vas Y - My Head Of Curls 113360.txt,43,0.0,True
137896,The Cafe featuring Donnie Ozone,C-Doc,Hip-Hop,data\fma_small\fma_small\137\137896.mp3,data\whisper_transcriptions\C-Doc - The Cafe featuring Donnie Ozone 137896.txt,whisper,"We talked and laughed as we sipped red wine I calculated the math, you see it all added up So it stayed the path, a few hours flew by like no time had passed So we ordered dinner at the same cafe When the owners went like, you've been here all day They smiled and they nodded cause they had respect Though two strangers came together like we just met then She asked to use the ladies room She said wait right here, I'll be back real soon So I checked my texts but soon became concerned Cause twenty minutes had passed and she never returned So I know",C-Doc - The Cafe featuring Donnie Ozone 137896.txt,109,0.0,True
132789,Urinating on Myself,Gardenella,Pop,data\fma_small\fma_small\132\132789.mp3,data\whisper_transcriptions\Gardenella - Urinating on Myself 132789.txt,whisper,"In its ready corner, chosen place to die. We die alone, we live alone, on the phone. Speeding car, remote control. So many minutes, an abundance. Costs less than I have, $2.50, $1? I don't know, but I care about my car. Little blue thing with a weaker honk than a bicycle horn, 30 years young. Little blue thing in my dreams. Speed around, no effort, or gas hardly. Simplicity in a light blue way, with a gang sign painted from the sun. Backward turning pages, urinating in mice.",Gardenella - Urinating on Myself 132789.txt,86,0.0,True
135028,L'herbe verte,Anga,Folk,data\fma_small\fma_small\135\135028.mp3,data\whisper_transcriptions\Anga - L'herbe verte 135028.txt,whisper,"Je bouffe au temps au contre-temps, j'apprends à relativiser Et j'écoute beaucoup moins les gens qui disent l'important c'est viser Toujours plus haut, plus haut que l'heure, n'est que leur cul par les horloges et les tic-tac tous obsédés Quand ils se coincent entre un futur et un passé, passé Je me consacre à ceux qui n'aiment pas ceux qui fuent Je ne crois pas que l'argent",Anga - L'herbe verte 135028.txt,70,0.01856763925729443,True
59445,This Place,Phemale,Pop,data\fma_small\fma_small\059\059445.mp3,data\whisper_transcriptions\Phemale - This Place 59445.txt,whisper,"Betray the earth We're made in our own image We used to know worse Oh, that's my life I'll be enough I'll be enough",Phemale - This Place 59445.txt,24,0.0,True
1278,Downloading,Negativland,Experimental,data\fma_small\fma_small\001\001278.mp3,data\whisper_transcriptions\Negativland - Downloading 1278.txt,whisper,"One digital file at a time, leaving their musical dreams haplessly snared in this worldwide web of theft and indifference. Wouldn't you think my collection's complete? With the technology to deliver the product, it has arrived before the technology to get paid for delivering the product. Haplessly snared in this worldwide web of theft and indifference. By facilitating the stealing of artist music. So criminal.",Negativland - Downloading 1278.txt,65,0.0,True
7526,Easy on the Eyes,Monk Turner,Pop,data\fma_small\fma_small\007\007526.mp3,data\whisper_transcriptions\Monk Turner - Easy on the Eyes 7526.txt,whisper,"Oh yeah, yeah, yeah, oh yeah, yeah, yeah Now what can I say that won't sound cliche I want you with me, girl, every day And if you want me to, let's get it started Give me the cue and say This is love at first sight Oh, girl! Yeah, it's love at first sight",Monk Turner - Easy on the Eyes 7526.txt,55,0.0,True
79593,80's,Srch Party,Folk,data\fma_small\fma_small\079\079593.mp3,data\whisper_transcriptions\Srch Party - 80's 79593.txt,whisper,"Up at the vista, we watched Passaic burning down. Not far from Clifton, where my father was from. And his school's colors were black and blue. And his school's colors were black and blue.",Srch Party - 80's 79593.txt,34,0.0,True
145710,Godspeed (Lyndon Scarfe Remix),Maxwell Powers,Pop,data\fma_small\fma_small\145\145710.mp3,data\whisper_transcriptions\Maxwell Powers - Godspeed (Lyndon Scarfe Remix) 145710.txt,whisper,"The science and progress we wasted All the anticipation that's fading I'm fading, I'm chasing Traveled with my team All of us",Maxwell Powers - Godspeed (Lyndon Scarfe Remix) 145710.txt,22,0.0,True
119988,Spot Rockers,Cassette Tape Bandits,Hip-Hop,data\fma_small\fma_small\119\119988.mp3,data\whisper_transcriptions\Cassette Tape Bandits - Spot Rockers 119988.txt,whisper,"is what we got. Cassette tape bandits all night long, rock more spots than Dalmation. Cassette tape bandits all night long, rock more spots than Dalmation. We got it in stock, no need for rain checks. Cassette tape bandits raid your tape decks. Spots get rocked like stridex and oxy. And you only wanna clock these MCs with moxie. Always in the spotlight cause you're on the spot right. Bandits have got tight lyrics that knock nice. Stuff still don't get the party going on. And you can't throw up till the early morning. Plump us more than no more make we. The MCs who please till you gotta go pee. Rocks tearing up your.",Cassette Tape Bandits - Spot Rockers 119988.txt,115,0.0,True
109685,Hold It Down (Featuring Trus Real),CM & Tha Silent Partner,Hip-Hop,data\fma_small\fma_small\109\109685.mp3,data\whisper_transcriptions\CM & Tha Silent Partner - Hold It Down (Featuring Trus Real) 109685.txt,whisper,"Take this half, though, fuck you Take it how it's taken I'm just trying to work and make it Till I'm playing on your station Become one of your favorites To be the best is just an opinion Regardless of overstate it I'm cool with my spot in the game Being heavily debated Ripping in cars with large pesos Sipping at bars in Barbados The grind don't sleep at parties at times Some bitches blunts by the punches And Bacardi and limes, boy Live noise, fuck your opinion I don't need that I'd rather point the mic Ask some other speaker for feedback Got your dog",CM & Tha Silent Partner - Hold It Down (Featuring Trus Real) 109685.txt,106,0.0,True
79986,Woven Saddle,Hudson,Folk,data\fma_small\fma_small\079\079986.mp3,data\whisper_transcriptions\Hudson - Woven Saddle 79986.txt,whisper,of trauma times Weeks gone by Rations have run dry A crony in the bottom of my Belly cries out for Something which I have no more I've no more I've no more,Hudson - Woven Saddle 79986.txt,33,0.0,True
69785,Two Squared,Chris Cook,Experimental,data\fma_small\fma_small\069\069785.mp3,data\whisper_transcriptions\Chris Cook - Two Squared 69785.txt,whisper,I confess this is for the best I have to come and see I confess this is for the best I have to come and see,Chris Cook - Two Squared 69785.txt,26,0.0,True
67793,Fist City,The Honorable Sleaze,Hip-Hop,data\fma_small\fma_small\067\067793.mp3,data\whisper_transcriptions\The Honorable Sleaze - Fist City 67793.txt,whisper,"I represent, and it might not rhyme, but it's elegant Eloquent in this room, I'm a elephant So different than these other cats present in Niggas need to change or just catch on up Cause I flow like, give me the dough right and bounce I ain't trippin' on particulars, I'm rollin' a ounce And y'all niggas real easy to bounce, but I'm a chill Cause I'm lookin' for this real sick figure of mouse, yeah I'm in the place like, central air conditioning Wishing that these bitches just give it up and listen in",The Honorable Sleaze - Fist City 67793.txt,95,0.0,True
78847,Como Uma Lesma,Stray,Hip-Hop,data\fma_small\fma_small\078\078847.mp3,data\whisper_transcriptions\Stray - Como Uma Lesma 78847.txt,whisper,Nem te partes do combate na cabeça Enquanto eu mando a minha pausa Como uma lesma Há um cósmico que me calma a cabeça Enquanto eu mando a minha pausa Como uma lesma,Stray - Como Uma Lesma 78847.txt,36,0.024390243902439025,True
109978,Deeply Personal,Phemale,Pop,data\fma_small\fma_small\109\109978.mp3,data\whisper_transcriptions\Phemale - Deeply Personal 109978.txt,whisper,"You'll never know, and as you should, it's all for you. It always was, and forever will be, a dream of...",Phemale - Deeply Personal 109978.txt,21,0.0,True
32075,Rocker's Night Out (Punk for a Day),Single Bullet Theory,Rock,data\fma_small\fma_small\032\032075.mp3,data\whisper_transcriptions\Single Bullet Theory - Rocker's Night Out (Punk for a Day) 32075.txt,whisper,"I spend all the love of the world for Meredith I, I, take a time Someday I'm gonna be a rock and roll star Sing my brother, plan and act like this Please don't ever shoot the sounds like this",Single Bullet Theory - Rocker's Night Out (Punk for a Day) 32075.txt,40,0.0,True
97692,Hell Yeah,Tickle,Hip-Hop,data\fma_small\fma_small\097\097692.mp3,data\whisper_transcriptions\Tickle - Hell Yeah 97692.txt,whisper,"really different from anything before. How were civil rights achieved? How did environmental concerns begin to be addressed? Not well enough, but at least somewhat. Well, it's no deep secret.",Tickle - Hell Yeah 97692.txt,30,0.0,True
83913,Why Don't You Sing A Happy Song,Rodd Keith,Experimental,data\fma_small\fma_small\083\083913.mp3,data\whisper_transcriptions\Rodd Keith - Why Don't You Sing A Happy Song 83913.txt,whisper,"Got a few ragged clothes, but they look mighty neat Well, why don't you count your blessings, oh Blessings, oh, blessings, oh Why don't you count your blessings, oh And they will grow Got a girl that I adore And she loves me dear When I just hope",Rodd Keith - Why Don't You Sing A Happy Song 83913.txt,48,0.0,True
130710,This Party,Jimmy & The Threats,Hip-Hop,data\fma_small\fma_small\130\130710.mp3,data\whisper_transcriptions\Jimmy & The Threats - This Party 130710.txt,whisper,"Galliners are poppin', mommies droppin' thermometers Whatever the style costs, I'm off for store credit Word vomiting, vowels clashing the consonants The crowd's complexin', talkin' just to be talkin' for signin' It's dominant, singin' along no matter what song it is Followin' follow-ins, but they don't get it You couldn't breathe the heat without a lung collapsin' You're dealin' with a band of third-world circus flame catchers Straight-faced crazy without the straight jacket You cruise badass, disc-group maneuvers, plane crashes Stump bikers, alpha street fighters Midnight maraudin', subterraneous graffiti riders Veterans of the world",Jimmy & The Threats - This Party 130710.txt,98,0.0,True
131019,Fallin' Apart,Pot-C,Hip-Hop,data\fma_small\fma_small\131\131019.mp3,data\whisper_transcriptions\Pot-C - Fallin' Apart 131019.txt,whisper,I can think these clouds are gonna blow away and soon Falling apart misinformation Sophisticated bitch replacement No matter the carbonite identification Solo hands will leave it wasted Holy smokes You need booze,Pot-C - Fallin' Apart 131019.txt,33,0.0,True
110417,The Great Show,Vows,Rock,data\fma_small\fma_small\110\110417.mp3,data\whisper_transcriptions\Vows - The Great Show 110417.txt,whisper,I'm waiting for the great sun I've never found a place I won't go To find the feeling that I I won't go,Vows - The Great Show 110417.txt,23,0.0,True
61742,A Clown's Good Deed,Soft Serve,Pop,data\fma_small\fma_small\061\061742.mp3,data\whisper_transcriptions\Soft Serve - A Clown's Good Deed 61742.txt,whisper,"After the clown let the last patron go, he tipped through the empty show, danced around the race for a final time, took off all of his makeup and he was still in line. Many loves, many lies,",Soft Serve - A Clown's Good Deed 61742.txt,38,0.0,True
194,All I want to Do,Ed Askew,Folk,data\fma_small\fma_small\000\000194.mp3,data\whisper_transcriptions\Ed Askew - All I want to Do 194.txt,whisper,I walk around New Haven looking at the cars that drive around New Haven looking for a place to park. And all I want to do is get close to you.,Ed Askew - All I want to Do 194.txt,31,0.0,True
106465,Live,Dinosaur Jugnot,Rock,data\fma_small\fma_small\106\106465.mp3,data\whisper_transcriptions\Dinosaur Jugnot - Live 106465.txt,whisper,This is shit! It's not good miyatour! I need a good miyatour! Find me a good one! This one is good!,Dinosaur Jugnot - Live 106465.txt,21,0.0,True
69787,The Dark Room,Chris Cook,Experimental,data\fma_small\fma_small\069\069787.mp3,data\whisper_transcriptions\Chris Cook - The Dark Room 69787.txt,whisper,"This city accommodates lonely souls Quell your daily turmoil for Lush, bleak, cafe-nated vistas galore Make a donation, stage your people on top Or just say, abstination, nation, nation, nation, nation, nation, nation Back",Chris Cook - The Dark Room 69787.txt,35,0.0,True
118507,A,Mouzhan Yousefi Carton,Experimental,data\fma_small\fma_small\118\118507.mp3,data\whisper_transcriptions\Mouzhan Yousefi Carton - A 118507.txt,whisper,Laid under the feet of my tongue When wheels on buses go round and round When all the concrete is down And I'm a million miles away,Mouzhan Yousefi Carton - A 118507.txt,27,0.0,True
63804,Motivation,Lushlife,Hip-Hop,data\fma_small\fma_small\063\063804.mp3,data\whisper_transcriptions\Lushlife - Motivation 63804.txt,whisper,"It's just motivation, it's all motivation, it's just motivation, it's all motivation. True indeed, I say God's feet come to us.",Lushlife - Motivation 63804.txt,21,0.0,True
39658,Hott R Nott,Quiet Hooves,Pop,data\fma_small\fma_small\039\039658.mp3,data\whisper_transcriptions\Quiet Hooves - Hott R Nott 39658.txt,whisper,"If you got mixed up brains, you're in good company, you're in good with me without even knowing me, boy, without even knowing me. If you got hard luck with lucky you, I got hard luck with nothing but...",Quiet Hooves - Hott R Nott 39658.txt,39,0.0,True
63252,Leviathan Song pt. I,Big Blood,Folk,data\fma_small\fma_small\063\063252.mp3,data\whisper_transcriptions\Big Blood - Leviathan Song pt. I 63252.txt,whisper,"Blessed tongues, I hear you calling Guilty, edged without rhyme or reason Ears burn with the implication Of wearing your own love",Big Blood - Leviathan Song pt. I 63252.txt,22,0.0,True
6467,As She Came Out of  the Water,Matt Bauer,Folk,data\fma_small\fma_small\006\006467.mp3,data\whisper_transcriptions\Matt Bauer - As She Came Out of  the Water 6467.txt,whisper,"My boots stirred shells and moths Crushed crayfish in their hams Salamanders, black and oars Midnight stars across their forehead Sail rains down in the sky",Matt Bauer - As She Came Out of  the Water 6467.txt,26,0.0,True
149138,Blue Jazz Cafe,K. Sparks,Hip-Hop,data\fma_small\fma_small\149\149138.mp3,data\whisper_transcriptions\K. Sparks - Blue Jazz Cafe 149138.txt,whisper,"See me in the spot, wanna let it rock to the top, and we gettin' dope Got a feelin' hot when I'm in the spot, but she never let me go, no Patient, be adjacent, be racing sheets off the slate Takin' me, shakin' me, takin' sheets off in the heat Sip a little tea, get up in the V, here we off late night creep What it mean to me, little Hennessy, and she go off late night freak Shorty wanted raw, see me up on tour, now she really wanna be your fan Seekin' what I saw, had her up and off, frontin' like that nigga ain't a man All right",K. Sparks - Blue Jazz Cafe 149138.txt,113,0.0,True
130948,A Penny For Your Dreams,Albin Andersson,Folk,data\fma_small\fma_small\130\130948.mp3,data\whisper_transcriptions\Albin Andersson - A Penny For Your Dreams 130948.txt,whisper,"He says, I'm in love, I'm afraid She mostly spent time with her cats Living on coffee and cigarettes Deep in her notebooks her pen always moves We'd never seen grace",Albin Andersson - A Penny For Your Dreams 130948.txt,31,0.0,True
56521,All the World,Jenny Mayhem,Folk,data\fma_small\fma_small\056\056521.mp3,data\whisper_transcriptions\Jenny Mayhem - All the World 56521.txt,whisper,It brought them to their knees Who's gonna know you in the end? Not the finest of these men So make it right And don't you forget what it's like To have nothing on your mind When all the world can touch you,Jenny Mayhem - All the World 56521.txt,43,0.0,True
113810,Soul Rising,The Copycuts,Pop,data\fma_small\fma_small\113\113810.mp3,data\whisper_transcriptions\The Copycuts - Soul Rising 113810.txt,whisper,"The wheels in my mind are like broken spokes now And I'm falling so fast, all I can see is the ground Give it up, give it up, give it up Give it up, give it up, give it up",The Copycuts - Soul Rising 113810.txt,40,0.0,True
55288,Blinded by the lights of Tokyo,The Kyoto Connection,Pop,data\fma_small\fma_small\055\055288.mp3,data\whisper_transcriptions\The Kyoto Connection - Blinded by the lights of Tokyo 55288.txt,whisper,"The sound of the lights on Tokyo Cause I've been blinded by the likes of Tokyo, Tokyo I lost myself when I was trying to survive There's too much noise between the lights of",The Kyoto Connection - Blinded by the lights of Tokyo 55288.txt,34,0.0,True
62165,Interview,Sophia Knapp,Pop,data\fma_small\fma_small\062\062165.mp3,data\whisper_transcriptions\Sophia Knapp - Interview 62165.txt,whisper,high school after my parents went to sleep and recording it into the built-in microphone on my computer and I was really embarrassed because my mom walked in on me one night she's like what are those mermaid sounds and I was like singing very quietly like mermaid sounds so yeah it's been something I've been doing for a long time but I'd say fairly recently started sharing it more are you gonna release at some point the mermaid tapes I have been,Sophia Knapp - Interview 62165.txt,84,0.0,True
98551,The 5th Element,Kellee Maize,Hip-Hop,data\fma_small\fma_small\098\098551.mp3,data\whisper_transcriptions\Kellee Maize - The 5th Element 98551.txt,whisper,"That is the message, the illusion that we're separate Like cells in a body, we are destined not to be the cancer that ends this The Earth's sacred body is infected, we caused it and now we could mend it We are the vaccine that holds the virus but can end it We are the teachers and the apprentice, original and descendant Prosecutor and defendant, where is the love, where is the reverence? It never lasts, it just momentarily for millennia pretended A cosmic joke, now it's up in smoke and we got one to Thank you",Kellee Maize - The 5th Element 98551.txt,97,0.0,True
135368,Faithless,Lamprey,Rock,data\fma_small\fma_small\135\135368.mp3,data\whisper_transcriptions\Lamprey - Faithless 135368.txt,whisper,"I'm nervous, but I can't believe They crawl inside to feed stuff their faces I hear them out beneath the waves The waves take a sheet",Lamprey - Faithless 135368.txt,26,0.0,True
109896,What Strange Love,Debby Schwartz,Folk,data\fma_small\fma_small\109\109896.mp3,data\whisper_transcriptions\Debby Schwartz - What Strange Love 109896.txt,whisper,"Break the bonds that grip my soul at last, untie me I thought I found you in the woods as dusk-like faded And left me running through dark hedges toward the porch light I thought I heard you in the buzzing air at twilight But...",Debby Schwartz - What Strange Love 109896.txt,46,0.0,True
146153,Torture Device,A-Grav Lab,Hip-Hop,data\fma_small\fma_small\146\146153.mp3,data\whisper_transcriptions\A-Grav Lab - Torture Device 146153.txt,whisper,"I said, I'm a small man I'm a small man If you wanna pay You been warned Now I gotta go for my rec I'm bout to chop your arm off and staple it to your neck Then send you running home to tell your boys About the man who destroys And the skill he employs when on stage The statement you made was one of fashion I'm wearing chainmail and a helmet that isn't matching And bashing in your chest with a ball and chain You call it vain cause your crew's gone They're all insane and they won't help you So as you mill, think about the school",A-Grav Lab - Torture Device 146153.txt,110,0.0,True
13378,I Wish,Peter Fox Simon,Pop,data\fma_small\fma_small\013\013378.mp3,data\whisper_transcriptions\Peter Fox Simon - I Wish 13378.txt,whisper,I had to meet him in the Fox Street as a stranger To my disgrace he was cooler than me I wish I was a bit taller I wish I was a bit stronger I wish I was a bit cuter I wish I wasn't a human I wish I was a bit smarter I wish I was a bit closer,Peter Fox Simon - I Wish 13378.txt,61,0.0,True
13561,The Dao of Sun Zoo,Sun Zoo,Hip-Hop,data\fma_small\fma_small\013\013561.mp3,data\whisper_transcriptions\Sun Zoo - The Dao of Sun Zoo 13561.txt,whisper,"Respect it, it's that next shit, the rhythm and time To what I've spitting around, take a minute to find The slinkiest rhyme to bang in his face To make sure you can feel the track like a slap to the face So while your feet's tapping in place, you need to get up Scream it at the top of your lungs, put your head up Don't even tell me you can't dance, I can't rap And three albums later, I'm saying you can't chance Not to do what you want or do what you need If you love music, then move to the beat Whether you nod your head or you groove with your feet Just let it go and let the music choose your technique",Sun Zoo - The Dao of Sun Zoo 13561.txt,127,0.0,True
37423,Crimson Snow,Church Of When The Shit Hits The Fan,Hip-Hop,data\fma_small\fma_small\037\037423.mp3,data\whisper_transcriptions\Church Of When The Shit Hits The Fan - Crimson Snow 37423.txt,whisper,"Projecting down through the ages, disembodied data merchant mirroring death in the abyss of sleep. It was in London at the turn of the century. During this case, a man was found dead in the middle of Downing Street. Dressed in the finest suits available at that time, although all of his name lapels had been cut out of his clothes. The only clue to his identity was a handkerchief monogrammed with the initial J. He was reported to be clutching a thin foil strip of tablets that did not correspond to any medication known at the time. His identity was never ascertained, although the investigation was hindered somewhat.",Church Of When The Shit Hits The Fan - Crimson Snow 37423.txt,109,0.0,True
75403,Evolution (Remix),Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075403.mp3,data\whisper_transcriptions\Kellee Maize - Evolution (Remix) 75403.txt,whisper,"New kinds of herb, it runs through your veins Your head it will turn, in new kinds of ways You'll think I'm absurd, but I've got the ways Don't need your concern, just hear what I say You like the new frequency You wanna feel it, come with me Think about it, revolution Do not doubt it, this is our evolution Indigenous people",Kellee Maize - Evolution (Remix) 75403.txt,63,0.0,True
80293,HipHop Junkfood,AWOL,Hip-Hop,data\fma_small\fma_small\080\080293.mp3,data\whisper_transcriptions\AWOL - HipHop Junkfood 80293.txt,whisper,"My best coach, they looking dimmed out, but inside they ugly on the low though Brown bomb, I'm nice and smooth on the promo This is Union Records for the 2000 Oak Choke I'm a hip-hop junkie at heart Still digging, still sampling the funkiest parts Still grinding for the money to start Cause rock is on your radio, nothing but darts Off the top for AB, I love this But I'm not stuck in 9-3, I want it all Soon they'll sign to me, I'm something else But it's not something I'm trying to be A way of life, and I never ask why me I'm not stuck in 9-3",AWOL - HipHop Junkfood 80293.txt,109,0.0,True
126667,Halloween Parade,Sleep Out,Rock,data\fma_small\fma_small\126\126667.mp3,data\whisper_transcriptions\Sleep Out - Halloween Parade 126667.txt,whisper,"I never knew all my leaves Beneath my wheels, can you be? They left their constraints Full of beliefs, baby Left all their fires Burnin' so bright Into the night Into the night And I never said I could have to either stay And I never said",Sleep Out - Halloween Parade 126667.txt,47,0.0,True
11862,05 A-Trak &amp; Lupe Fiasco feat. 6th Sense - Me &amp; My Sneakers.mp3,6th Sense &amp; Mick Boogie,Hip-Hop,data\fma_small\fma_small\011\011862.mp3,data\whisper_transcriptions\6th Sense &amp; Mick Boogie - 05 A-Trak &amp; Lupe Fiasco feat. 6th Sense - Me &amp; My Sneakers.mp3 11862.txt,whisper,"What up, Lovett? You ready to keep this thing running? You ready? Fuck it, I'ma take it like a relay The line's on the track, you think I'm running on the freeway In a great truck, never get the brakes pumped You think my kicks are on dust, cause they laced up Like I ain't running straight, actually I'm running late You can call me the vice-pres, I'm your running mate I go from 1 to 8 or 9 to 5 and back to 9 That's why I'm running up this mountain that I have to climb To the summit, you did it, then I've done it The game's over, I'm running late I'm running late, I'm running late I'm running late, I'm running late, I'm running late",6th Sense &amp; Mick Boogie - 05 A-Trak &amp; Lupe Fiasco feat. 6th Sense - Me &amp; My Sneakers.mp3 11862.txt,124,0.0,True
50449,Interview,Milk Music,Rock,data\fma_small\fma_small\050\050449.mp3,data\whisper_transcriptions\Milk Music - Interview 50449.txt,whisper,"And keep up with all the current Olympia music, which is kind of really what is going on in music right now in the world. Awesome. Cool. You want to introduce everybody? Say hello. My name's Joel. My name is Dave. And he's thrashing out in the corner. You're talking about Chuck? Yeah, there we go. Don't talk about Chuck. Say hello.",Milk Music - Interview 50449.txt,62,0.0,True
70207,Opium,Spray Lodge,Hip-Hop,data\fma_small\fma_small\070\070207.mp3,data\whisper_transcriptions\Spray Lodge - Opium 70207.txt,whisper,"So、「binary。」 We we we may approve it. We run this Rap Homie, this is the new phase up music it's made to downstream. So freestyle wave and grooveapanIP cause we may approve the we we we may approve it we run this Rap Chris This is the new phase of Multiple went into Each Pool girl, when we run this Rap this is the new phase of cic cause we may approve it. We banget we may approve it.gregated numbering",Spray Lodge - Opium 70207.txt,82,0.009900990099009901,True
68573,"Kids Playing Soccer in Park Shouting and Arguing, Kalemegdan Park, Belgrade, Serbia",Tomlija,Experimental,data\fma_small\fma_small\068\068573.mp3,"data\whisper_transcriptions\Tomlija - Kids Playing Soccer in Park Shouting and Arguing, Kalemegdan Park, Belgrade, Serbia 68573.txt",whisper,"Nije danas! Danes! Deveć! Popeta! Popeta! Deveć je! Deveć je! Deveć je! Deveć! Većet! Deveć! Deveć! Stođa dvika gledali oška! Da, skoro je bilo što je oša i taj kako!","Tomlija - Kids Playing Soccer in Park Shouting and Arguing, Kalemegdan Park, Belgrade, Serbia 68573.txt",34,0.07228915662650602,True
